Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","196","Cyprus","5852","Energy production","6524","Charcoal","2020","2020","TJ","34","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6524","Charcoal","2021","2021","TJ","39","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6524","Charcoal","2022","2022","TJ","61","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","436","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","369","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","269","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","569","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","546","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","708","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","726","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","786","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","851","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","824","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","856","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2012","2012","TJ","484","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2013","2013","TJ","422","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2014","2014","TJ","283","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2015","2015","TJ","555","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2016","2016","TJ","642","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2017","2017","TJ","781","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2018","2018","TJ","786","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2019","2019","TJ","798","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2020","2020","TJ","761","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2021","2021","TJ","748","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6525","Fuelwood","2022","2022","TJ","740","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","28","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","28","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","198","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","151","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","112","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","158","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","164","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","243","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","217","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","252","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","288","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","28","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","28","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","198","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","121","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","146","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","175","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","162","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","246","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","217","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","257","E","Estimated value"
"BE","Bioenergy","196","Cyprus","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","290","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","4690","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","4750","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","4779","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","4808","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","4838","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","4891","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","4930","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","4970","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","5011","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","5050","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","5090","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2012","2012","TJ","4690","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2013","2013","TJ","4750","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2014","2014","TJ","4779","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2015","2015","TJ","4808","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2016","2016","TJ","4838","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2017","2017","TJ","4891","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2018","2018","TJ","4930","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2019","2019","TJ","4970","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2020","2020","TJ","5011","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2021","2021","TJ","5050","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6524","Charcoal","2022","2022","TJ","5090","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","31221","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","31252","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","31389","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","31541","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","31693","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","31765","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","31869","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","31961","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","32044","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","32119","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","32208","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2012","2012","TJ","45213","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2013","2013","TJ","45420","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2014","2014","TJ","45645","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2015","2015","TJ","45885","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2016","2016","TJ","46125","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2017","2017","TJ","46354","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2018","2018","TJ","46576","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2019","2019","TJ","46788","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2020","2020","TJ","46992","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2021","2021","TJ","47182","E","Estimated value"
"BE","Bioenergy","408","Democratic People's Republic of Korea","5852","Energy production","6525","Fuelwood","2022","2022","TJ","47391","E","Estimated value"
"BE","Bioenergy","268","Georgia","5851","Energy consumption","6519","Animal waste","2012","2012","TJ","102","E","Estimated value"
"BE","Bioenergy","268","Georgia","5851","Energy consumption","6519","Animal waste","2013","2013","TJ","123","E","Estimated value"
